name,parent,clusterid,label,compute_pos,svg_pos,model_level,percentage,mi,children
Z11273,Z2453,0,"scanned,scanning,scan","1514,-1738.3","1514,-1738.3",1,0.14,"Z2453,0.13126421444317277",
Z11272,Z2452,0,"morphological,morphology,erosion","1464.2,-1511.9","1464.2,-1511.9",1,0.10,"Z2452,0.16405507135600997",
Z11275,Z2453,0,"acquired,acquisition","1403.2,-1776.2","1403.2,-1776.2",1,0.13,"Z2453,0.04101247438868871",
Z11274,Z2453,0,"ultrasound,biomedical,scanner,medicine,procedural","1316.4,-1776.6","1316.4,-1776.6",1,0.05,"Z2453,0.09587828167746634",
Z11277,Z2454,0,"organs,liver,soft","1674.6,-1645.7","1674.6,-1645.7",1,0.18,"Z2454,0.30500580345819467",
Z11276,Z2453,0,"noise,noisy","1321.8,-1688.2","1321.8,-1688.2",1,0.26,"Z2453,0.03283539007137602",
Z1178,Z268,3,"contact,contacts","2479,-3665.7","2479,-3665.7",1,0.02,"Z268,0.08311243101841702",
Z1179,Z269,3,"probe,probes,probing","2226.7,-3541.4","2226.7,-3541.4",1,0.06,"Z269,0.01767820802896574",
Z1174,Z267,3,"sorting,sorted,sort","2866.4,-3546.5","2866.4,-3546.5",1,0.02,"Z267,0.05019110714364432",
Z1175,Z267,3,"ascending,descending","2591.1,-3351.7","2591.1,-3351.7",1,0.09,"Z267,0.10192565276436512",
Z1176,Z267,3,"buckets,bucket","2591,-3547.6","2591,-3547.6",1,0.03,"Z267,0.013355989387504322",
Z1177,Z268,3,"collision,collisions","2642,-3662.1","2642,-3662.1",1,0.04,"Z268,0.15724617746829248",
Z1170,Z265,3,"modification,modified,modifications,modifying","2563.7,-3678.2","2563.7,-3678.2",1,0.16,"Z265,0.34200004567750936",
Z1171,Z265,3,"modify,batch,harvest,glance,job,ohio,tv","2931.3,-3660.1","2931.3,-3660.1",1,0.22,"Z265,0.29201444277061456",
Z1172,Z266,3,"visit,paraview,reuse","2248.6,-3604.8","2248.6,-3604.8",1,0.10,"Z266,0.1911508980880293",
Z1173,Z266,3,"visited,visits","2302.7,-3509.3","2302.7,-3509.3",1,0.04,"Z266,0.11518350228680552",
Z11118,Z2397,5,"brushes,brush,brushed","4186.9,-1728.4","4186.9,-1728.4",1,0.03,"Z2397,0.10710723492819132",
Z11119,Z2397,5,"polyline,polylines","4189.4,-1781.5","4189.4,-1781.5",1,0.06,"Z2397,0.07180245588203887",
Z1958,Z2346,5,"attempt,attempts,attempted","3304.1,-988.26","3304.1,-988.26",1,0.31,"Z2346,0.017498230218936733",
Z1959,Z2347,5,"judgments,judgment","4125.7,-883.32","4125.7,-883.32",1,0.11,"Z2347,0.20374601727775166",
Z1484,Z2175,8,"polyhedra,polyhedron,polyhedral","1491.9,-355.42","1491.9,-355.42",1,0.23,"Z2175,0.44794407148998205",
Z11115,Z2395,5,"classification,classified,classify,classifying,classifications","4293.1,-1259.2","4293.1,-1259.2",1,0.20,"Z2395,0.09708218312863037",
Z1486,Z2175,8,"endpoints,endpoint","1258.6,-402.5","1258.6,-402.5",1,0.26,"Z2175,0.37325035253887356",
Z11117,Z2396,5,"uncertainty,uncertain,uncertainties","4618.7,-1586.5","4618.7,-1586.5",1,0.02,"Z2396,0.050943900816309416",
Z1480,Z2173,8,"triangulation,delaunay,triangulations","1394.6,-130.18","1394.6,-130.18",1,0.07,"Z2173,0.2142551924540229",
Z1953,Z2346,5,"fairly,generally,careful,consistently,carefully,interpreting,clarify","3368,-899.14","3368,-899.14",1,0.21,"Z2346,0.028442429308490266",
Z1482,Z2174,8,"geometry,geometric","1183,-367.34","1183,-367.34",1,0.29,"Z2174,0.21610310508063943",
Z1483,Z2174,8,"dual,conversely,meshing,terminology","1035.1,-180.79","1035.1,-180.79",1,0.29,"Z2174,0.21505777138501214",
Z1552,Z2200,7,"achieve,achieved,achieves","811.73,-1167","811.73,-1167",1,0.28,"Z2200,0.34688023461272743",
Z1553,Z2200,7,"reduced,reduction,reducing,reduces","800.79,-937.15","800.79,-937.15",1,0.33,"Z2200,0.14481504924186364",
Z1550,Z2199,7,"rates,rate","1386.5,-1467.9","1386.5,-1467.9",1,0.29,"Z2199,0.11108747438410707",
Z1551,Z2199,7,"fps,viewport","1296.9,-1443.7","1296.9,-1443.7",1,0.08,"Z2199,0.14363691839368406",
Z1556,Z2201,7,"slab,slabs,preintegration","595.45,-1046.2","595.45,-1046.2",1,0.15,"Z2201,0.337852956134718",
Z1557,Z2201,7,"fly,quad,quadrilateral","693.74,-922.92","693.74,-922.92",1,0.18,"Z2201,0.28461002229447274",
Z1554,Z2201,7,"gpu,gpus","526.85,-1002.1","526.85,-1002.1",1,0.13,"Z2201,0.3816448690817805",
Z1555,Z2201,7,"ms,cuda,kd,sph,mls,penalty,flash","800.45,-1011","800.45,-1011",1,0.15,"Z2201,0.34517856688308496",
Z1558,Z2202,7,"optical,renderings,extinction,dvr","826.38,-1229.1","826.38,-1229.1",1,0.04,"Z2202,0.02780892377932505",
Z1559,Z2202,7,"materials,material,metal","1044.2,-1264.6","1044.2,-1264.6",1,0.16,"Z2202,0.11229540161583422",
Z11068,Z2383,5,"encoding,encodings,encodes","4406.7,-224.55","4406.7,-224.55",1,0.18,"Z2383,0.3790717626109032",
Z11069,Z2383,5,"encode,encoded","4321.1,-223.78","4321.1,-223.78",1,0.20,"Z2383,0.45906525353134175",
Z11060,Z2379,5,"unique,identifier","4266.3,-441.97","4266.3,-441.97",1,0.33,"Z2379,0.2127201297394253",
Z11061,Z2380,5,"start,starting,starts","4571.4,-517.95","4571.4,-517.95",1,0.17,"Z2380,0.3645641308427434",
Z11062,Z2380,5,"ends,ending,beginning,ranging,eventually,earlier","4695.4,-310.89","4695.4,-310.89",1,0.29,"Z2380,0.2533001751099072",
Z11063,Z2380,5,"stop,stops","4610.6,-295.8","4610.6,-295.8",1,0.14,"Z2380,0.04788532978584976",
Z11064,Z2381,5,"box,bounding","4406.3,-615.41","4406.3,-615.41",1,0.31,"Z2381,0.14403231727567956",
Z11065,Z2381,5,"boxes,dialog,novice,readers,phrase,turned,entered","4316.5,-642.33","4316.5,-642.33",1,0.14,"Z2381,0.3809716641667674",
Z11066,Z2382,5,"glyphs,glyph","4525.8,-280.58","4525.8,-280.58",1,0.13,"Z2382,0.08979260358357027",
Z11067,Z2382,5,"clutter,cluttered","4300.5,-312.59","4300.5,-312.59",1,0.19,"Z2382,0.19563575449285076",
Z1787,Z2293,6,"begin,begins,primarily","3161.1,-2269.3","3161.1,-2269.3",1,0.15,"Z2293,0.12177541101011934",
Z1786,Z2293,6,"primary,secondary","2921.4,-2318","2921.4,-2318",1,0.34,"Z2293,0.3113121415733316",
Z1785,Z2292,6,"situations,situation","2852.7,-2085.1","2852.7,-2085.1",1,0.26,"Z2292,0.04812366844442601",
Z1784,Z2292,6,"piece,pieces","2783,-2222.7","2783,-2222.7",1,0.13,"Z2292,0.16245342671842802",
Z1783,Z2292,6,"shared,sharing","2961.6,-2212.3","2961.6,-2212.3",1,0.17,"Z2292,0.04986222298297866",
Z1782,Z2291,6,"formal,formally,informal","2760,-2275.9","2760,-2275.9",1,0.19,"Z2291,0.024757258291885187",
Z1837,Z2305,6,"bring,brings,brought,meant","3371.3,-1775.9","3371.3,-1775.9",1,0.12,"Z2305,0.1143948158555824",
Z1836,Z2304,6,"involving,involve,involved,involves","3395.2,-1529.9","3395.2,-1529.9",1,0.27,"Z2304,0.20371152791944097",
Z1930,Z2340,5,"allowing,providing","4172.5,-324.05","4172.5,-324.05",1,0.40,"Z2340,0.23281413195537778",
Z1395,Z2140,2,"convey,conveying,conveys,conveyed","2072.4,-606.4","2072.4,-606.4",1,0.10,"Z2140,0.09432852504227597",
Z1424,Z2152,2,"white,black","2361.1,-1005.6","2361.1,-1005.6",1,0.32,"Z2152,0.11180146180096437",
Z2131,Z347,2,"presence,appears,apparent,assumptions,absence,appearing,readily","2397.825,-349.795","2451.4,-402.74",2,0.37,"Z347,0.42965808899277663","Z1360,Z1358,Z1359,Z1357"
Z2130,Z347,2,"conclusion,conclusions,deeper,predefined,deep,concentrate,stands","2320.46666667,-467.383333333","2372.4,-527.05",2,0.22,"Z347,0.27118345467759497","Z1354,Z1355,Z1356"
Z2133,Z348,2,"transactions,vol,augment,sec,augmented,successfully,figs","2530.06666667,-203.14","2551.6,-287.6",2,0.32,"Z348,0.6040726704114702","Z1365,Z1364,Z1366"
Z2132,Z348,2,"compare,fully,comparisons,prior,infer,distinct,inferred","2502.0,-675.413333333","2497.1,-662.2",2,0.32,"Z348,0.5910583719806658","Z1361,Z1363,Z1362"
Z2135,Z349,2,"removing,removed,remove,removal,retain,removes,retaining","2323.7,-348.505","2375.7,-465.35",2,0.31,"Z349,0.19710174288695714","Z1374,Z1375"
Z2134,Z348,2,"overlap,vary,numbers,overlapping,embedding,varies,overlaps","2629.57142857,-341.88","2614.2,-373.14",2,0.30,"Z348,0.4943079413533125","Z1367,Z1369,Z1368,Z1372,Z1373,Z1370,Z1371"
Z2137,Z350,2,"discussed,discuss,discussion,describes,literature,discusses,proposes","2144.35,-335.135","2224.5,-395.52",2,0.31,"Z350,0.2950894309596864","Z1387,Z1386"
Z2136,Z349,2,"target,targets,optimize,block,adopted,blocks,optimizing","2623.51,-523.776","2627.6,-540.23",2,0.20,"Z349,0.2597285836633373","Z1376,Z1377,Z1378,Z1379,Z1383,Z1381,Z1380,Z1382,Z1385,Z1384"
Z2139,Z351,2,"observer,perceived,perception,perceive,cues,observers,cue","2191.66666667,-466.883333333","2185.9,-538.04",2,0.14,"Z351,0.35903726844729866","Z1391,Z1392,Z1393"
Z2138,Z350,2,"refer,refers,reader,outline,outlined,referred,outlines","2213.8,-562.763333333","2223.9,-626.44",2,0.52,"Z350,0.2784574318626061","Z1390,Z1389,Z1388"
Z1391,Z2139,2,"perceived,perception,perceive","2230.2,-708.94","2230.2,-708.94",1,0.13,"Z2139,0.2873726696988669",
Z1936,Z2342,5,"explore,exploring,exploration,exploratory","3682.9,-653.97","3682.9,-653.97",1,0.34,"Z2342,0.626029837593352",
Z1937,Z2342,5,"seeking,seek","3671.9,-709.69","3671.9,-709.69",1,0.40,"Z2342,0.46437386369373124",
Z11488,Z2519,10,"physical,physically","1791.3,-2795.3","1791.3,-2795.3",1,0.33,"Z2519,0.031465216008765215",
Z11489,Z2520,10,"ux,vx,critical","1750.4,-2881.1","1750.4,-2881.1",1,0.14,"Z2520,0.24709026345697693",
Z11486,Z2519,10,"motion,motions,parallax","1688.2,-2690.4","1688.2,-2690.4",1,0.21,"Z2519,0.21360079291248882",
Z11487,Z2519,10,"covering,spacetime,stationary,transient,hurricane,tip,el","1843.1,-2663.4","1843.1,-2663.4",1,0.16,"Z2519,0.06636781947132059",
Z11484,Z2518,10,"traces,trace","1146.2,-2401.9","1146.2,-2401.9",1,0.23,"Z2518,0.19073824555117597",
Z11485,Z2518,10,"flux,transport,plasma,cores,tracer,winding,extremal","1131.8,-2284.9","1131.8,-2284.9",1,0.09,"Z2518,0.1058778581585266",
Z11482,Z2518,10,"particle,particles","1047.1,-2285.5","1047.1,-2285.5",1,0.14,"Z2518,0.3582409312211075",
Z11483,Z2518,10,"injection,injected,dye,streaklines","877.57,-2249.2","877.57,-2249.2",1,0.16,"Z2518,0.3030869385762586",
Z11480,Z2517,10,"tracing,traced","1269.7,-2582.3","1269.7,-2582.3",1,0.21,"Z2517,0.04470824122512232",
Z11481,Z2517,10,"located,locations,vicinity,cf,px","1295.7,-2506.6","1295.7,-2506.6",1,0.35,"Z2517,0.030072428321642287",
Z455,Z521,1,"equation,equations,finite,denote,ax,constant,energy","2034.99714286,-2058.14285714","2037.5,-2147.7",4,0.30,"Z521,0.2897150073744536","Z11158,Z11159,Z11156,Z11157,Z3153,Z3154,Z11181,Z11180,Z11178,Z11179,Z11176,Z11177,Z11174,Z11175,Z11172,Z11173,Z11170,Z11171,Z11169,Z11168,Z11165,Z11164,Z11167,Z11166,Z11161,Z11160,Z11163,Z11162,Z2416,Z2417,Z2414,Z2415,Z2412,Z2413,Z2411"
